Day_of_the_year,Latitude,Longitude,Month,Year,Max_Temperature,Avg_Temperature,Min_Temperature,GDD,Peak_Bloom_Day,Days to go for Peak Bloom
4,49.2237,-123.1636,1,2011,37,34.4,28,2.4,88,85
5,49.2237,-123.1636,1,2011,41,38.1,36,6.1,88,84
6,49.2237,-123.1636,1,2011,45,42.1,41,10.1,88,83
7,49.2237,-123.1636,1,2011,46,44,41,12,88,82
8,49.2237,-123.1636,1,2011,41,38.6,34,6.6,88,81
9,49.2237,-123.1636,1,2011,39,33.2,27,1.2,88,80
10,49.2237,-123.1636,1,2011,36,30.4,25,0,88,79
11,49.2237,-123.1636,1,2011,36,24.3,0,0,88,78
12,49.2237,-123.1636,1,2011,45,38.2,32,6.2,88,77
13,49.2237,-123.1636,1,2011,50,43.6,37,11.6,88,76
14,49.2237,-123.1636,1,2011,54,49.3,41,17.3,88,75
15,49.2237,-123.1636,1,2011,52,48.4,45,16.4,88,74
16,49.2237,-123.1636,1,2011,57,49.6,46,17.6,88,73
17,49.2237,-123.1636,1,2011,52,46.5,41,14.5,88,72
18,49.2237,-123.1636,1,2011,41,38.1,32,6.1,88,71
19,49.2237,-123.1636,1,2011,41,30,0,0,88,70
20,49.2237,-123.1636,1,2011,39,37,34,5,88,69
21,49.2237,-123.1636,1,2011,45,41,39,9,88,68
22,49.2237,-123.1636,1,2011,45,42.8,39,10.8,88,67
23,49.2237,-123.1636,1,2011,46,43.6,41,11.6,88,66
24,49.2237,-123.1636,1,2011,46,44.4,43,12.4,88,65
25,49.2237,-123.1636,1,2011,48,45.8,45,13.8,88,64
26,49.2237,-123.1636,1,2011,54,46.3,41,14.3,88,63
27,49.2237,-123.1636,1,2011,46,40.7,37,8.7,88,62
28,49.2237,-123.1636,1,2011,46,41.8,34,9.8,88,61
29,49.2237,-123.1636,1,2011,46,43.6,39,11.6,88,60
30,49.2237,-123.1636,1,2011,41,35.8,30,3.8,88,59
31,49.2237,-123.1636,1,2011,37,32,28,0,88,58
36,49.2237,-123.1636,2,2011,46,43.9,43,11.9,88,53
37,49.2237,-123.1636,2,2011,46,42.4,41,10.4,88,52
39,49.2237,-123.1636,2,2011,43,40.6,36,8.6,88,50
40,49.2237,-123.1636,2,2011,41,36.2,32,4.2,88,49
46,49.2237,-123.1636,2,2011,46,43.3,39,11.3,88,43
47,49.2237,-123.1636,2,2011,45,41.6,39,9.6,88,42
48,49.2237,-123.1636,2,2011,41,37.4,32,5.4,88,41
50,49.2237,-123.1636,2,2011,41,35.4,28,3.4,88,39
51,49.2237,-123.1636,2,2011,41,31.5,0,0,88,38
53,49.2237,-123.1636,2,2011,43,37,32,5,88,36
57,49.2237,-123.1636,2,2011,30,27.1,23,0,88,32
1,49.2237,-123.1636,1,2012,43,38.5,36,6.5,80,80
4,49.2237,-123.1636,1,2012,52,48.5,46,16.5,80,77
6,49.2237,-123.1636,1,2012,41,38.6,36,6.6,80,75
7,49.2237,-123.1636,1,2012,41,39.2,37,7.2,80,74
9,49.2237,-123.1636,1,2012,50,46.3,41,14.3,80,72
11,49.2237,-123.1636,1,2012,39,33.4,28,1.4,80,70
12,49.2237,-123.1636,1,2012,41,34.4,28,2.4,80,69
14,49.2237,-123.1636,1,2012,41,25,0,0,80,67
15,49.2237,-123.1636,1,2012,37,22.9,0,0,80,66
17,49.2237,-123.1636,1,2012,37,32.4,19,0.4,80,64
18,49.2237,-123.1636,1,2012,23,20.2,19,0,80,63
19,49.2237,-123.1636,1,2012,30,22.1,18,0,80,62
20,49.2237,-123.1636,1,2012,43,29.6,0,0,80,61
21,49.2237,-123.1636,1,2012,46,42.4,39,10.4,80,60
22,49.2237,-123.1636,1,2012,43,40,37,8,80,59
24,49.2237,-123.1636,1,2012,50,42.2,37,10.2,80,57
25,49.2237,-123.1636,1,2012,46,42.6,37,10.6,80,56
26,49.2237,-123.1636,1,2012,45,39.7,34,7.7,80,55
30,49.2237,-123.1636,1,2012,48,44.2,41,12.2,80,51
36,49.2237,-123.1636,2,2012,43,29.8,0,0,80,45
37,49.2237,-123.1636,2,2012,43,36.7,28,4.7,80,44
38,49.2237,-123.1636,2,2012,46,38.2,30,6.2,80,43
39,49.2237,-123.1636,2,2012,48,45.3,43,13.3,80,42
40,49.2237,-123.1636,2,2012,48,45.5,41,13.5,80,41
42,49.2237,-123.1636,2,2012,50,47.5,46,15.5,80,39
43,49.2237,-123.1636,2,2012,43,43,43,11,80,38
44,49.2237,-123.1636,2,2012,46,42.8,36,10.8,80,37
45,49.2237,-123.1636,2,2012,46,40.9,37,8.9,80,36
46,49.2237,-123.1636,2,2012,46,41.3,37,9.3,80,35
48,49.2237,-123.1636,2,2012,46,43.6,41,11.6,80,33
49,49.2237,-123.1636,2,2012,43,41.4,37,9.4,80,32
50,49.2237,-123.1636,2,2012,45,40.5,36,8.5,80,31
51,49.2237,-123.1636,2,2012,45,40.2,37,8.2,80,30
52,49.2237,-123.1636,2,2012,48,43.5,41,11.5,80,29
55,49.2237,-123.1636,2,2012,41,38.5,36,6.5,80,26
56,49.2237,-123.1636,2,2012,45,41.2,37,9.2,80,25
58,49.2237,-123.1636,2,2012,37,32.1,25,0.1,80,23
59,49.2237,-123.1636,2,2012,45,37.2,30,5.2,80,22
60,49.2237,-123.1636,2,2012,41,33.5,0,1.5,80,21
1,49.2237,-123.1636,1,2013,34,18.4,0,0,99,99
3,49.2237,-123.1636,1,2013,43,33.9,27,1.9,99,97
4,49.2237,-123.1636,1,2013,43,40.4,37,8.4,99,96
5,49.2237,-123.1636,1,2013,45,41.1,37,9.1,99,95
6,49.2237,-123.1636,1,2013,43,41.5,39,9.5,99,94
7,49.2237,-123.1636,1,2013,45,40.1,37,8.1,99,93
8,49.2237,-123.1636,1,2013,48,39.3,37,7.3,99,92
9,49.2237,-123.1636,1,2013,46,42.8,36,10.8,99,91
11,49.2237,-123.1636,1,2013,37,31.3,27,0,99,89
13,49.2237,-123.1636,1,2013,32,27.9,23,0,99,87
15,49.2237,-123.1636,1,2013,39,35.4,32,3.4,99,85
18,49.2237,-123.1636,1,2013,41,33.2,28,1.2,99,82
19,49.2237,-123.1636,1,2013,39,25,0,0,99,81
20,49.2237,-123.1636,1,2013,39,31.3,0,0,99,80
22,49.2237,-123.1636,1,2013,37,32.4,28,0.4,99,78
25,49.2237,-123.1636,1,2013,50,42.5,39,10.5,99,75
27,49.2237,-123.1636,1,2013,43,39.7,37,7.7,99,73
28,49.2237,-123.1636,1,2013,41,40.5,39,8.5,99,72
29,49.2237,-123.1636,1,2013,43,41.8,41,9.8,99,71
30,49.2237,-123.1636,1,2013,43,42.1,39,10.1,99,70
35,49.2237,-123.1636,2,2013,48,44.1,39,12.1,99,65
36,49.2237,-123.1636,2,2013,46,44.8,43,12.8,99,64
39,49.2237,-123.1636,2,2013,45,38.6,32,6.6,99,61
41,49.2237,-123.1636,2,2013,45,35.9,0,3.9,99,59
42,49.2237,-123.1636,2,2013,43,41.5,39,9.5,99,58
43,49.2237,-123.1636,2,2013,48,44.5,43,12.5,99,57
44,49.2237,-123.1636,2,2013,46,43.9,41,11.9,99,56
45,49.2237,-123.1636,2,2013,45,43.4,41,11.4,99,55
46,49.2237,-123.1636,2,2013,48,43.2,39,11.2,99,54
47,49.2237,-123.1636,2,2013,50,45.4,43,13.4,99,53
48,49.2237,-123.1636,2,2013,45,42.4,39,10.4,99,52
49,49.2237,-123.1636,2,2013,43,40.1,39,8.1,99,51
50,49.2237,-123.1636,2,2013,45,41,37,9,99,50
52,49.2237,-123.1636,2,2013,45,45,45,13,99,48
53,49.2237,-123.1636,2,2013,48,43.3,39,11.3,99,47
57,49.2237,-123.1636,2,2013,45,39.9,34,7.9,99,43
58,49.2237,-123.1636,2,2013,46,40.3,34,8.3,99,42
59,49.2237,-123.1636,2,2013,45,41.2,36,9.2,99,41
1,49.2237,-123.1636,1,2014,43,41.5,37,9.5,100,100
3,49.2237,-123.1636,1,2014,45,40.2,34,8.2,100,98
4,49.2237,-123.1636,1,2014,41,33.6,28,1.6,100,97
5,49.2237,-123.1636,1,2014,39,32.6,27,0.6,100,96
6,49.2237,-123.1636,1,2014,39,33.2,27,1.2,100,95
7,49.2237,-123.1636,1,2014,45,40.9,36,8.9,100,94
8,49.2237,-123.1636,1,2014,46,44.5,43,12.5,100,93
10,49.2237,-123.1636,1,2014,46,42.8,37,10.8,100,91
12,49.2237,-123.1636,1,2014,43,41.3,39,9.3,100,89
13,49.2237,-123.1636,1,2014,52,44.8,37,12.8,100,88
14,49.2237,-123.1636,1,2014,50,46,43,14,100,87
15,49.2237,-123.1636,1,2014,46,42.4,36,10.4,100,86
16,49.2237,-123.1636,1,2014,45,35.3,0,3.3,100,85
17,49.2237,-123.1636,1,2014,39,39,39,7,100,84
18,49.2237,-123.1636,1,2014,41,38.2,36,6.2,100,83
19,49.2237,-123.1636,1,2014,43,39.1,34,7.1,100,82
22,49.2237,-123.1636,1,2014,45,40.1,36,8.1,100,79
23,49.2237,-123.1636,1,2014,43,36.9,30,4.9,100,78
24,49.2237,-123.1636,1,2014,34,34,34,2,100,77
25,49.2237,-123.1636,1,2014,48,36.2,32,4.2,100,76
26,49.2237,-123.1636,1,2014,39,37.6,36,5.6,100,75
28,49.2237,-123.1636,1,2014,46,42.9,41,10.9,100,73
30,49.2237,-123.1636,1,2014,43,40.7,39,8.7,100,71
31,49.2237,-123.1636,1,2014,41,36.6,32,4.6,100,70
35,49.2237,-123.1636,2,2014,34,28.5,23,0,100,66
38,49.2237,-123.1636,2,2014,34,27.8,23,0,100,63
39,49.2237,-123.1636,2,2014,34,27.6,18,0,100,62
41,49.2237,-123.1636,2,2014,43,38,34,6,100,60
43,49.2237,-123.1636,2,2014,50,43.7,37,11.7,100,58
44,49.2237,-123.1636,2,2014,52,44.5,41,12.5,100,57
45,49.2237,-123.1636,2,2014,52,44.7,39,12.7,100,56
46,49.2237,-123.1636,2,2014,46,42.9,39,10.9,100,55
47,49.2237,-123.1636,2,2014,43,41.5,39,9.5,100,54
50,49.2237,-123.1636,2,2014,46,41.1,37,9.1,100,51
52,49.2237,-123.1636,2,2014,43,38.4,34,6.4,100,49
55,49.2237,-123.1636,2,2014,34,32.2,32,0.2,100,46
56,49.2237,-123.1636,2,2014,39,33.5,28,1.5,100,45
57,49.2237,-123.1636,2,2014,41,36.5,34,4.5,100,44
58,49.2237,-123.1636,2,2014,45,40.9,37,8.9,100,43
59,49.2237,-123.1636,2,2014,46,41.8,36,9.8,100,42
4,49.2237,-123.1636,1,2015,43,38.2,36,6.2,100,97
5,49.2237,-123.1636,1,2015,48,42.9,41,10.9,100,96
6,49.2237,-123.1636,1,2015,52,47.6,39,15.6,100,95
7,49.2237,-123.1636,1,2015,45,42.5,39,10.5,100,94
8,49.2237,-123.1636,1,2015,41,39.6,37,7.6,100,93
9,49.2237,-123.1636,1,2015,46,40.5,36,8.5,100,92
12,49.2237,-123.1636,1,2015,46,42.3,37,10.3,100,89
13,49.2237,-123.1636,1,2015,41,38.8,32,6.8,100,88
14,49.2237,-123.1636,1,2015,39,33.3,28,1.3,100,87
15,49.2237,-123.1636,1,2015,48,42.3,32,10.3,100,86
16,49.2237,-123.1636,1,2015,52,46.9,43,14.9,100,85
17,49.2237,-123.1636,1,2015,48,44.2,37,12.2,100,84
20,49.2237,-123.1636,1,2015,46,41.8,36,9.8,100,81
24,49.2237,-123.1636,1,2015,54,51.7,50,19.7,100,77
25,49.2237,-123.1636,1,2015,57,50.4,43,18.4,100,76
27,49.2237,-123.1636,1,2015,52,47.1,43,15.1,100,74
29,49.2237,-123.1636,1,2015,46,40.2,36,8.2,100,72
30,49.2237,-123.1636,1,2015,45,39.8,32,7.8,100,71
32,49.2237,-123.1636,2,2015,46,44.7,41,12.7,100,69
35,49.2237,-123.1636,2,2015,46,44.4,39,12.4,100,66
36,49.2237,-123.1636,2,2015,54,51.4,45,19.4,100,65
37,49.2237,-123.1636,2,2015,55,53.6,52,21.6,100,64
38,49.2237,-123.1636,2,2015,52,51,50,19,100,63
40,49.2237,-123.1636,2,2015,52,49,46,17,100,61
41,49.2237,-123.1636,2,2015,54,49.8,46,17.8,100,60
42,49.2237,-123.1636,2,2015,50,46.9,43,14.9,100,59
44,49.2237,-123.1636,2,2015,54,49.4,46,17.4,100,57
45,49.2237,-123.1636,2,2015,50,46.6,41,14.6,100,56
46,49.2237,-123.1636,2,2015,50,43.7,41,11.7,100,55
48,49.2237,-123.1636,2,2015,48,41.1,32,9.1,100,53
51,49.2237,-123.1636,2,2015,50,45.9,41,13.9,100,50
52,49.2237,-123.1636,2,2015,50,43.1,34,11.1,100,49
53,49.2237,-123.1636,2,2015,48,40.3,34,8.3,100,48
55,49.2237,-123.1636,2,2015,48,41.6,34,9.6,100,46
56,49.2237,-123.1636,2,2015,46,44.4,39,12.4,100,45
57,49.2237,-123.1636,2,2015,48,45.3,41,13.3,100,44
58,49.2237,-123.1636,2,2015,48,44.4,37,12.4,100,43
59,49.2237,-123.1636,2,2015,50,41,30,9,100,42
1,49.2237,-123.1636,1,2016,37,29.1,23,0,85,85
5,49.2237,-123.1636,1,2016,39,35.2,28,3.2,85,81
6,49.2237,-123.1636,1,2016,43,39.3,36,7.3,85,80
7,49.2237,-123.1636,1,2016,43,37.8,36,5.8,85,79
8,49.2237,-123.1636,1,2016,45,37.8,32,5.8,85,78
9,49.2237,-123.1636,1,2016,43,35.4,30,3.4,85,77
10,49.2237,-123.1636,1,2016,45,35.9,28,3.9,85,76
16,49.2237,-123.1636,1,2016,46,43.9,41,11.9,85,70
19,49.2237,-123.1636,1,2016,50,45,39,13,85,67
20,49.2237,-123.1636,1,2016,46,42.6,34,10.6,85,66
21,49.2237,-123.1636,1,2016,52,46.2,43,14.2,85,65
22,49.2237,-123.1636,1,2016,52,48.7,45,16.7,85,64
23,49.2237,-123.1636,1,2016,46,44,39,12,85,63
24,49.2237,-123.1636,1,2016,48,43.1,36,11.1,85,62
26,49.2237,-123.1636,1,2016,50,48.3,45,16.3,85,60
29,49.2237,-123.1636,1,2016,46,43.7,41,11.7,85,57
32,49.2237,-123.1636,2,2016,43,39,36,7,85,54
35,49.2237,-123.1636,2,2016,48,44.5,41,12.5,85,51
36,49.2237,-123.1636,2,2016,50,46.8,45,14.8,85,50
37,49.2237,-123.1636,2,2016,48,42.5,36,10.5,85,49
40,49.2237,-123.1636,2,2016,55,39.6,34,7.6,85,46
41,49.2237,-123.1636,2,2016,54,46.9,41,14.9,85,45
43,49.2237,-123.1636,2,2016,55,49.6,46,17.6,85,43
44,49.2237,-123.1636,2,2016,48,45.3,43,13.3,85,42
45,49.2237,-123.1636,2,2016,50,46.6,43,14.6,85,41
46,49.2237,-123.1636,2,2016,50,46.5,45,14.5,85,40
47,49.2237,-123.1636,2,2016,54,47.2,37,15.2,85,39
48,49.2237,-123.1636,2,2016,48,46.2,45,14.2,85,38
49,49.2237,-123.1636,2,2016,50,46.3,45,14.3,85,37
50,49.2237,-123.1636,2,2016,48,46,45,14,85,36
52,49.2237,-123.1636,2,2016,46,40.9,36,8.9,85,34
53,49.2237,-123.1636,2,2016,50,41.9,36,9.9,85,33
55,49.2237,-123.1636,2,2016,50,44.4,41,12.4,85,31
56,49.2237,-123.1636,2,2016,50,44,37,12,85,30
58,49.2237,-123.1636,2,2016,52,47.5,46,15.5,85,28
59,49.2237,-123.1636,2,2016,52,47.3,45,15.3,85,27
60,49.2237,-123.1636,2,2016,52,46.5,43,14.5,85,26
1,49.2237,-123.1636,1,2017,36,32.7,27,0.7,84,84
2,49.2237,-123.1636,1,2017,34,28.6,23,0,84,83
3,49.2237,-123.1636,1,2017,32,26.2,19,0,84,82
5,49.2237,-123.1636,1,2017,32,27.1,21,0,84,80
8,49.2237,-123.1636,1,2017,39,35.5,34,3.5,84,77
9,49.2237,-123.1636,1,2017,41,38.4,36,6.4,84,76
10,49.2237,-123.1636,1,2017,37,32.9,25,0.9,84,75
11,49.2237,-123.1636,1,2017,34,27.8,21,0,84,74
12,49.2237,-123.1636,1,2017,32,26,19,0,84,73
13,49.2237,-123.1636,1,2017,34,27.3,21,0,84,72
14,49.2237,-123.1636,1,2017,37,29.3,23,0,84,71
15,49.2237,-123.1636,1,2017,39,33.9,28,1.9,84,70
16,49.2237,-123.1636,1,2017,45,38.6,34,6.6,84,69
17,49.2237,-123.1636,1,2017,48,46,43,14,84,68
18,49.2237,-123.1636,1,2017,52,48.1,46,16.1,84,67
20,49.2237,-123.1636,1,2017,45,40.9,36,8.9,84,65
22,49.2237,-123.1636,1,2017,45,41.3,36,9.3,84,63
24,49.2237,-123.1636,1,2017,39,36,30,4,84,61
25,49.2237,-123.1636,1,2017,43,38.8,36,6.8,84,60
28,49.2237,-123.1636,1,2017,50,40.1,34,8.1,84,57
31,49.2237,-123.1636,1,2017,45,37,32,5,84,54
34,49.2237,-123.1636,2,2017,34,30.2,28,0,84,51
35,49.2237,-123.1636,2,2017,34,32.3,32,0.3,84,50
36,49.2237,-123.1636,2,2017,34,32,30,0,84,49
37,49.2237,-123.1636,2,2017,32,28.6,27,0,84,48
39,49.2237,-123.1636,2,2017,30,27.9,21,0,84,46
40,49.2237,-123.1636,2,2017,45,35.8,30,3.8,84,45
43,49.2237,-123.1636,2,2017,43,37.8,34,5.8,84,42
44,49.2237,-123.1636,2,2017,46,38.1,30,6.1,84,41
45,49.2237,-123.1636,2,2017,52,43,36,11,84,40
46,49.2237,-123.1636,2,2017,54,50.8,46,18.8,84,39
47,49.2237,-123.1636,2,2017,54,49.4,43,17.4,84,38
48,49.2237,-123.1636,2,2017,50,44.5,41,12.5,84,37
49,49.2237,-123.1636,2,2017,43,42.2,41,10.2,84,36
50,49.2237,-123.1636,2,2017,46,43.9,41,11.9,84,35
53,49.2237,-123.1636,2,2017,45,38.3,34,6.3,84,32
54,49.2237,-123.1636,2,2017,43,37.4,32,5.4,84,31
55,49.2237,-123.1636,2,2017,46,38,34,6,84,30
56,49.2237,-123.1636,2,2017,41,35.7,28,3.7,84,29
57,49.2237,-123.1636,2,2017,45,37.7,34,5.7,84,28
1,49.2237,-123.1636,1,2018,37,30.4,25,0,95,95
2,49.2237,-123.1636,1,2018,37,31.8,27,0,95,94
4,49.2237,-123.1636,1,2018,43,38.1,36,6.1,95,92
6,49.2237,-123.1636,1,2018,45,43.2,43,11.2,95,90
7,49.2237,-123.1636,1,2018,45,42.4,41,10.4,95,89
10,49.2237,-123.1636,1,2018,45,41.8,36,9.8,95,86
12,49.2237,-123.1636,1,2018,43,38.7,36,6.7,95,84
13,49.2237,-123.1636,1,2018,46,43.3,39,11.3,95,83
15,49.2237,-123.1636,1,2018,50,38.9,34,6.9,95,81
16,49.2237,-123.1636,1,2018,50,48.5,46,16.5,95,80
17,49.2237,-123.1636,1,2018,54,48.5,45,16.5,95,79
19,49.2237,-123.1636,1,2018,45,44.7,43,12.7,95,77
21,49.2237,-123.1636,1,2018,50,46,43,14,95,75
23,49.2237,-123.1636,1,2018,45,42.3,39,10.3,95,73
29,49.2237,-123.1636,1,2018,50,48,41,16,95,67
32,49.2237,-123.1636,2,2018,43,41.6,39,9.6,95,64
33,49.2237,-123.1636,2,2018,50,44.3,41,12.3,95,63
34,49.2237,-123.1636,2,2018,48,46.7,45,14.7,95,62
35,49.2237,-123.1636,2,2018,54,47.5,46,15.5,95,61
36,49.2237,-123.1636,2,2018,48,45.5,43,13.5,95,60
37,49.2237,-123.1636,2,2018,46,44.9,41,12.9,95,59
38,49.2237,-123.1636,2,2018,50,47.1,46,15.1,95,58
39,49.2237,-123.1636,2,2018,50,47.1,43,15.1,95,57
40,49.2237,-123.1636,2,2018,43,40.5,36,8.5,95,56
41,49.2237,-123.1636,2,2018,41,35.4,28,3.4,95,55
42,49.2237,-123.1636,2,2018,43,38.2,36,6.2,95,54
43,49.2237,-123.1636,2,2018,39,34.6,28,2.6,95,53
44,49.2237,-123.1636,2,2018,41,35,28,3,95,52
45,49.2237,-123.1636,2,2018,43,37.2,34,5.2,95,51
46,49.2237,-123.1636,2,2018,41,36.6,32,4.6,95,50
47,49.2237,-123.1636,2,2018,46,40.9,37,8.9,95,49
48,49.2237,-123.1636,2,2018,48,39,32,7,95,48
49,49.2237,-123.1636,2,2018,36,32.3,25,0.3,95,47
50,49.2237,-123.1636,2,2018,32,28,23,0,95,46
51,49.2237,-123.1636,2,2018,36,30,25,0,95,45
52,49.2237,-123.1636,2,2018,30,27.7,23,0,95,44
53,49.2237,-123.1636,2,2018,36,29,21,0,95,43
54,49.2237,-123.1636,2,2018,32,29.5,27,0,95,42
55,49.2237,-123.1636,2,2018,41,34,30,2,95,41
56,49.2237,-123.1636,2,2018,43,39.6,36,7.6,95,40
57,49.2237,-123.1636,2,2018,43,36.4,30,4.4,95,39
58,49.2237,-123.1636,2,2018,45,40.8,39,8.8,95,38
59,49.2237,-123.1636,2,2018,41,39.6,37,7.6,95,37
1,49.2237,-123.1636,1,2019,41,37.8,36,5.8,91,91
2,49.2237,-123.1636,1,2019,41,38.7,36,6.7,91,90
3,49.2237,-123.1636,1,2019,48,45.8,41,13.8,91,89
4,49.2237,-123.1636,1,2019,50,47.2,43,15.2,91,88
5,49.2237,-123.1636,1,2019,48,44.9,43,12.9,91,87
6,49.2237,-123.1636,1,2019,46,42.8,36,10.8,91,86
7,49.2237,-123.1636,1,2019,43,38,34,6,91,85
8,49.2237,-123.1636,1,2019,43,37.3,32,5.3,91,84
9,49.2237,-123.1636,1,2019,50,45.5,39,13.5,91,83
10,49.2237,-123.1636,1,2019,52,49.2,48,17.2,91,82
11,49.2237,-123.1636,1,2019,50,45.3,39,13.3,91,81
12,49.2237,-123.1636,1,2019,50,40.2,32,8.2,91,80
13,49.2237,-123.1636,1,2019,48,39.7,34,7.7,91,79
14,49.2237,-123.1636,1,2019,41,35.4,30,3.4,91,78
15,49.2237,-123.1636,1,2019,41,34.1,30,2.1,91,77
16,49.2237,-123.1636,1,2019,45,35.5,30,3.5,91,76
17,49.2237,-123.1636,1,2019,50,44.5,34,12.5,91,75
18,49.2237,-123.1636,1,2019,48,46.8,45,14.8,91,74
19,49.2237,-123.1636,1,2019,48,45.5,39,13.5,91,73
20,49.2237,-123.1636,1,2019,45,39.9,36,7.9,91,72
21,49.2237,-123.1636,1,2019,45,37.9,30,5.9,91,71
22,49.2237,-123.1636,1,2019,43,41,39,9,91,70
23,49.2237,-123.1636,1,2019,45,42.2,41,10.2,91,69
24,49.2237,-123.1636,1,2019,45,42.8,41,10.8,91,68
25,49.2237,-123.1636,1,2019,45,42.1,39,10.1,91,67
26,49.2237,-123.1636,1,2019,46,42.9,39,10.9,91,66
27,49.2237,-123.1636,1,2019,45,40.2,36,8.2,91,65
28,49.2237,-123.1636,1,2019,45,38.1,32,6.1,91,64
29,49.2237,-123.1636,1,2019,45,35.8,28,3.8,91,63
30,49.2237,-123.1636,1,2019,43,37.9,32,5.9,91,62
31,49.2237,-123.1636,1,2019,46,43.6,39,11.6,91,61
32,49.2237,-123.1636,2,2019,46,45.5,45,13.5,91,60
33,49.2237,-123.1636,2,2019,45,40.7,36,8.7,91,59
34,49.2237,-123.1636,2,2019,39,31.2,25,0,91,58
35,49.2237,-123.1636,2,2019,32,25.1,21,0,91,57
36,49.2237,-123.1636,2,2019,32,24.9,18,0,91,56
37,49.2237,-123.1636,2,2019,36,27.4,19,0,91,55
38,49.2237,-123.1636,2,2019,36,28.6,21,0,91,54
39,49.2237,-123.1636,2,2019,34,31.4,28,0,91,53
40,49.2237,-123.1636,2,2019,39,32.6,25,0.6,91,52
41,49.2237,-123.1636,2,2019,28,25.5,18,0,91,51
42,49.2237,-123.1636,2,2019,30,26.5,21,0,91,50
43,49.2237,-123.1636,2,2019,30,28.7,27,0,91,49
44,49.2237,-123.1636,2,2019,36,28.9,27,0,91,48
45,49.2237,-123.1636,2,2019,36,30.3,18,0,91,47
46,49.2237,-123.1636,2,2019,37,36.6,34,4.6,91,46
47,49.2237,-123.1636,2,2019,41,36.8,32,4.8,91,45
48,49.2237,-123.1636,2,2019,43,37.1,30,5.1,91,44
49,49.2237,-123.1636,2,2019,39,34.4,28,2.4,91,43
50,49.2237,-123.1636,2,2019,37,35.3,34,3.3,91,42
51,49.2237,-123.1636,2,2019,43,37,32,5,91,41
52,49.2237,-123.1636,2,2019,43,36.2,28,4.2,91,40
53,49.2237,-123.1636,2,2019,41,36.8,34,4.8,91,39
54,49.2237,-123.1636,2,2019,43,37.3,34,5.3,91,38
55,49.2237,-123.1636,2,2019,45,37.1,30,5.1,91,37
56,49.2237,-123.1636,2,2019,41,33.2,25,1.2,91,36
57,49.2237,-123.1636,2,2019,43,33.5,21,1.5,91,35
58,49.2237,-123.1636,2,2019,41,36,27,4,91,34
59,49.2237,-123.1636,2,2019,43,36.8,30,4.8,91,33
1,49.2237,-123.1636,1,2020,52,46.9,43,14.9,80,80
2,49.2237,-123.1636,1,2020,43,39.6,37,7.6,80,79
3,49.2237,-123.1636,1,2020,54,48.5,41,16.5,80,78
4,49.2237,-123.1636,1,2020,46,43.5,41,11.5,80,77
5,49.2237,-123.1636,1,2020,46,43.6,39,11.6,80,76
6,49.2237,-123.1636,1,2020,41,40,37,8,80,75
7,49.2237,-123.1636,1,2020,50,46.5,41,14.5,80,74
8,49.2237,-123.1636,1,2020,45,39.7,34,7.7,80,73
9,49.2237,-123.1636,1,2020,41,35.9,32,3.9,80,72
10,49.2237,-123.1636,1,2020,41,35.6,32,3.6,80,71
11,49.2237,-123.1636,1,2020,43,39.9,34,7.9,80,70
12,49.2237,-123.1636,1,2020,39,33.8,27,1.8,80,69
13,49.2237,-123.1636,1,2020,27,22.6,21,0,80,68
14,49.2237,-123.1636,1,2020,21,18.9,18,0,80,67
15,49.2237,-123.1636,1,2020,34,22.4,19,0,80,66
16,49.2237,-123.1636,1,2020,36,30.8,25,0,80,65
17,49.2237,-123.1636,1,2020,37,31.9,25,0,80,64
18,49.2237,-123.1636,1,2020,43,37.8,34,5.8,80,63
19,49.2237,-123.1636,1,2020,48,43.9,41,11.9,80,62
20,49.2237,-123.1636,1,2020,48,45.5,43,13.5,80,61
21,49.2237,-123.1636,1,2020,48,45.5,43,13.5,80,60
22,49.2237,-123.1636,1,2020,46,43.5,43,11.5,80,59
23,49.2237,-123.1636,1,2020,52,48.2,43,16.2,80,58
24,49.2237,-123.1636,1,2020,50,47.7,43,15.7,80,57
25,49.2237,-123.1636,1,2020,48,45.7,45,13.7,80,56
26,49.2237,-123.1636,1,2020,52,47.2,45,15.2,80,55
27,49.2237,-123.1636,1,2020,48,45.4,43,13.4,80,54
28,49.2237,-123.1636,1,2020,50,44,41,12,80,53
29,49.2237,-123.1636,1,2020,52,46.2,43,14.2,80,52
30,49.2237,-123.1636,1,2020,48,44.1,39,12.1,80,51
31,49.2237,-123.1636,1,2020,54,48.5,45,16.5,80,50
32,49.2237,-123.1636,2,2020,52,45.6,37,13.6,80,49
33,49.2237,-123.1636,2,2020,41,36.2,30,4.2,80,48
34,49.2237,-123.1636,2,2020,39,35.6,32,3.6,80,47
35,49.2237,-123.1636,2,2020,36,33.3,32,1.3,80,46
36,49.2237,-123.1636,2,2020,41,37.8,34,5.8,80,45
37,49.2237,-123.1636,2,2020,41,39.5,39,7.5,80,44
38,49.2237,-123.1636,2,2020,46,41.6,39,9.6,80,43
39,49.2237,-123.1636,2,2020,46,41.4,36,9.4,80,42
40,49.2237,-123.1636,2,2020,41,36.8,30,4.8,80,41
41,49.2237,-123.1636,2,2020,45,38.8,32,6.8,80,40
42,49.2237,-123.1636,2,2020,50,43.7,36,11.7,80,39
43,49.2237,-123.1636,2,2020,46,43.4,41,11.4,80,38
44,49.2237,-123.1636,2,2020,48,42.8,41,10.8,80,37
